Name,Crossing Number,Genus-3D,Bridge Index,Braid Index,Alexander
12a_934,12,4,3,4,2-10*t+ 27*t^2-49*t^3+ 59*t^4-49*t^5+ 27*t^6-10*t^7+ 2*t^8
12a_935,12,4,3,5,1-8*t+ 29*t^2-59*t^3+ 75*t^4-59*t^5+ 29*t^6-8*t^7+ t^8
12a_936,12,3,3,5,4-20*t+ 46*t^2-61*t^3+ 46*t^4-20*t^5+ 4*t^6
12a_937,12,4,3,4,2-7*t+ 11*t^2-13*t^3+ 13*t^4-13*t^5+ 11*t^6-7*t^7+ 2*t^8
12a_938,12,3,3,5,4-16*t+ 29*t^2-35*t^3+ 29*t^4-16*t^5+ 4*t^6
12a_939,12,2,3,6,10-40*t+ 59*t^2-40*t^3+ 10*t^4
12a_940,12,3,3,6,2-13*t+ 39*t^2-57*t^3+ 39*t^4-13*t^5+ 2*t^6
12a_941,12,4,3,4,2-8*t+ 17*t^2-26*t^3+ 29*t^4-26*t^5+ 17*t^6-8*t^7+ 2*t^8
12a_942,12,3,3,5,4-18*t+ 39*t^2-51*t^3+ 39*t^4-18*t^5+ 4*t^6
12a_943,12,3,3,5,4-21*t+ 51*t^2-69*t^3+ 51*t^4-21*t^5+ 4*t^6
12a_944,12,4,3,4,2-9*t+ 21*t^2-32*t^3+ 37*t^4-32*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_945,12,3,3,5,4-20*t+ 46*t^2-59*t^3+ 46*t^4-20*t^5+ 4*t^6
12a_946,12,4,3,4,2-9*t+ 19*t^2-29*t^3+ 33*t^4-29*t^5+ 19*t^6-9*t^7+ 2*t^8
12a_947,12,3,3,5,4-18*t+ 35*t^2-43*t^3+ 35*t^4-18*t^5+ 4*t^6
12a_948,12,4,3,5,1-9*t+ 29*t^2-54*t^3+ 65*t^4-54*t^5+ 29*t^6-9*t^7+ t^8
12a_949,12,4,3,4,2-10*t+ 25*t^2-42*t^3+ 49*t^4-42*t^5+ 25*t^6-10*t^7+ 2*t^8
12a_950,12,3,3,5,4-20*t+ 45*t^2-59*t^3+ 45*t^4-20*t^5+ 4*t^6
12a_951,12,4,3,5,1-9*t+ 32*t^2-65*t^3+ 81*t^4-65*t^5+ 32*t^6-9*t^7+ t^8
12a_952,12,4,3,4,2-9*t+ 17*t^2-22*t^3+ 23*t^4-22*t^5+ 17*t^6-9*t^7+ 2*t^8
12a_953,12,3,3,5,4-20*t+ 42*t^2-53*t^3+ 42*t^4-20*t^5+ 4*t^6
12a_954,12,4,3,4,2-10*t+ 25*t^2-43*t^3+ 51*t^4-43*t^5+ 25*t^6-10*t^7+ 2*t^8
12a_955,12,3,3,5,4-20*t+ 44*t^2-57*t^3+ 44*t^4-20*t^5+ 4*t^6
12a_956,12,4,3,4,2-10*t+ 26*t^2-42*t^3+ 49*t^4-42*t^5+ 26*t^6-10*t^7+ 2*t^8
12a_957,12,3,3,5,4-20*t+ 47*t^2-61*t^3+ 47*t^4-20*t^5+ 4*t^6
12a_958,12,4,3,4,2-10*t+ 25*t^2-39*t^3+ 45*t^4-39*t^5+ 25*t^6-10*t^7+ 2*t^8
12a_959,12,3,3,5,4-21*t+ 50*t^2-65*t^3+ 50*t^4-21*t^5+ 4*t^6
12a_960,12,3,3,5,4-25*t+ 66*t^2-91*t^3+ 66*t^4-25*t^5+ 4*t^6
12a_961,12,4,3,5,1-9*t+ 31*t^2-60*t^3+ 75*t^4-60*t^5+ 31*t^6-9*t^7+ t^8
12a_962,12,4,3,5,1-9*t+ 28*t^2-51*t^3+ 61*t^4-51*t^5+ 28*t^6-9*t^7+ t^8
12a_963,12,3,3,5,5-24*t+ 50*t^2-63*t^3+ 50*t^4-24*t^5+ 5*t^6
12a_964,12,4,3,5,1-9*t+ 30*t^2-55*t^3+ 65*t^4-55*t^5+ 30*t^6-9*t^7+ t^8
12a_965,12,4,3,5,1-9*t+ 32*t^2-65*t^3+ 83*t^4-65*t^5+ 32*t^6-9*t^7+ t^8
12a_966,12,4,3,4,2-10*t+ 26*t^2-44*t^3+ 53*t^4-44*t^5+ 26*t^6-10*t^7+ 2*t^8
12a_967,12,3,3,5,5-27*t+ 58*t^2-73*t^3+ 58*t^4-27*t^5+ 5*t^6
12a_968,12,4,3,5,1-8*t+ 23*t^2-40*t^3+ 49*t^4-40*t^5+ 23*t^6-8*t^7+ t^8
12a_969,12,3,3,6,2-14*t+ 33*t^2-41*t^3+ 33*t^4-14*t^5+ 2*t^6
12a_970,12,4,3,4,2-8*t+ 15*t^2-18*t^3+ 19*t^4-18*t^5+ 15*t^6-8*t^7+ 2*t^8
12a_971,12,3,3,5,4-18*t+ 37*t^2-45*t^3+ 37*t^4-18*t^5+ 4*t^6
12a_972,12,4,3,4,2-10*t+ 24*t^2-36*t^3+ 39*t^4-36*t^5+ 24*t^6-10*t^7+ 2*t^8
12a_973,12,3,3,5,8-29*t+ 53*t^2-63*t^3+ 53*t^4-29*t^5+ 8*t^6
12a_974,12,2,3,6,13-44*t+ 63*t^2-44*t^3+ 13*t^4
12a_975,12,3,3,6,4-22*t+ 52*t^2-69*t^3+ 52*t^4-22*t^5+ 4*t^6
12a_976,12,3,3,6,4-25*t+ 66*t^2-89*t^3+ 66*t^4-25*t^5+ 4*t^6
12a_977,12,4,3,4,2-10*t+ 22*t^2-34*t^3+ 39*t^4-34*t^5+ 22*t^6-10*t^7+ 2*t^8
12a_978,12,3,3,5,3-15*t+ 30*t^2-37*t^3+ 30*t^4-15*t^5+ 3*t^6
12a_979,12,4,3,4,2-10*t+ 27*t^2-46*t^3+ 55*t^4-46*t^5+ 27*t^6-10*t^7+ 2*t^8
12a_980,12,4,3,4,2-11*t+ 31*t^2-53*t^3+ 63*t^4-53*t^5+ 31*t^6-11*t^7+ 2*t^8
12a_981,12,5,3,3,1-4*t+ 10*t^2-17*t^3+ 23*t^4-25*t^5+ 23*t^6-17*t^7+ 10*t^8-4*t^9+ t^10
12a_982,12,4,3,4,2-9*t+ 23*t^2-38*t^3+ 45*t^4-38*t^5+ 23*t^6-9*t^7+ 2*t^8
12a_983,12,3,3,5,5-25*t+ 52*t^2-65*t^3+ 52*t^4-25*t^5+ 5*t^6
12a_984,12,5,3,3,1-4*t+ 9*t^2-13*t^3+ 16*t^4-17*t^5+ 16*t^6-13*t^7+ 9*t^8-4*t^9+ t^10
12a_985,12,4,3,4,2-9*t+ 21*t^2-30*t^3+ 33*t^4-30*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_986,12,4,3,4,2-12*t+ 34*t^2-59*t^3+ 71*t^4-59*t^5+ 34*t^6-12*t^7+ 2*t^8
12a_987,12,4,3,4,2-10*t+ 27*t^2-46*t^3+ 55*t^4-46*t^5+ 27*t^6-10*t^7+ 2*t^8
12a_988,12,4,3,4,2-8*t+ 17*t^2-23*t^3+ 25*t^4-23*t^5+ 17*t^6-8*t^7+ 2*t^8
12a_989,12,3,3,5,4-18*t+ 40*t^2-51*t^3+ 40*t^4-18*t^5+ 4*t^6
12a_990,12,4,3,5,1-8*t+ 26*t^2-48*t^3+ 59*t^4-48*t^5+ 26*t^6-8*t^7+ t^8
12a_991,12,4,3,5,1-8*t+ 25*t^2-44*t^3+ 53*t^4-44*t^5+ 25*t^6-8*t^7+ t^8
12a_992,12,4,3,5,1-9*t+ 30*t^2-57*t^3+ 71*t^4-57*t^5+ 30*t^6-9*t^7+ t^8
12a_993,12,4,3,4,2-10*t+ 24*t^2-38*t^3+ 45*t^4-38*t^5+ 24*t^6-10*t^7+ 2*t^8
12a_994,12,4,3,4,2-12*t+ 34*t^2-60*t^3+ 71*t^4-60*t^5+ 34*t^6-12*t^7+ 2*t^8
12a_995,12,3,3,5,8-28*t+ 49*t^2-57*t^3+ 49*t^4-28*t^5+ 8*t^6
12a_996,12,2,3,6,14-48*t+ 69*t^2-48*t^3+ 14*t^4
12a_997,12,4,3,4,2-10*t+ 26*t^2-44*t^3+ 51*t^4-44*t^5+ 26*t^6-10*t^7+ 2*t^8
12a_998,12,4,3,4,2-11*t+ 30*t^2-52*t^3+ 61*t^4-52*t^5+ 30*t^6-11*t^7+ 2*t^8
12a_999,12,5,3,3,1-4*t+ 11*t^2-21*t^3+ 31*t^4-35*t^5+ 31*t^6-21*t^7+ 11*t^8-4*t^9+ t^10
12a_1000,12,4,3,4,2-8*t+ 19*t^2-30*t^3+ 35*t^4-30*t^5+ 19*t^6-8*t^7+ 2*t^8
12a_1001,12,3,3,5,4-19*t+ 43*t^2-57*t^3+ 43*t^4-19*t^5+ 4*t^6
12a_1002,12,5,3,3,1-5*t+ 13*t^2-23*t^3+ 32*t^4-35*t^5+ 32*t^6-23*t^7+ 13*t^8-5*t^9+ t^10
12a_1003,12,4,3,4,2-10*t+ 28*t^2-48*t^3+ 57*t^4-48*t^5+ 28*t^6-10*t^7+ 2*t^8
12a_1004,12,3,3,5,8-30*t+ 57*t^2-69*t^3+ 57*t^4-30*t^5+ 8*t^6
12a_1005,12,4,3,4,2-11*t+ 29*t^2-49*t^3+ 59*t^4-49*t^5+ 29*t^6-11*t^7+ 2*t^8
12a_1006,12,4,3,4,2-10*t+ 25*t^2-41*t^3+ 49*t^4-41*t^5+ 25*t^6-10*t^7+ 2*t^8
12a_1007,12,4,3,4,2-9*t+ 19*t^2-27*t^3+ 29*t^4-27*t^5+ 19*t^6-9*t^7+ 2*t^8
12a_1008,12,3,3,5,4-20*t+ 45*t^2-59*t^3+ 45*t^4-20*t^5+ 4*t^6
12a_1009,12,4,3,4,2-9*t+ 19*t^2-25*t^3+ 27*t^4-25*t^5+ 19*t^6-9*t^7+ 2*t^8
12a_1010,12,3,3,5,4-20*t+ 45*t^2-57*t^3+ 45*t^4-20*t^5+ 4*t^6
12a_1011,12,5,3,3,1-4*t+ 9*t^2-15*t^3+ 20*t^4-23*t^5+ 20*t^6-15*t^7+ 9*t^8-4*t^9+ t^10
12a_1012,12,4,3,4,2-9*t+ 21*t^2-32*t^3+ 35*t^4-32*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_1013,12,5,3,3,1-4*t+ 9*t^2-15*t^3+ 20*t^4-21*t^5+ 20*t^6-15*t^7+ 9*t^8-4*t^9+ t^10
12a_1014,12,4,3,4,2-9*t+ 21*t^2-34*t^3+ 41*t^4-34*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_1015,12,4,3,4,2-8*t+ 17*t^2-25*t^3+ 27*t^4-25*t^5+ 17*t^6-8*t^7+ 2*t^8
12a_1016,12,3,3,5,4-18*t+ 40*t^2-53*t^3+ 40*t^4-18*t^5+ 4*t^6
12a_1017,12,4,3,4,2-8*t+ 15*t^2-19*t^3+ 21*t^4-19*t^5+ 15*t^6-8*t^7+ 2*t^8
12a_1018,12,3,3,5,4-18*t+ 36*t^2-43*t^3+ 36*t^4-18*t^5+ 4*t^6
12a_1019,12,4,3,5,1-10*t+ 39*t^2-80*t^3+ 101*t^4-80*t^5+ 39*t^6-10*t^7+ t^8
12a_1020,12,4,3,5,1-9*t+ 34*t^2-71*t^3+ 89*t^4-71*t^5+ 34*t^6-9*t^7+ t^8
12a_1021,12,4,3,5,1-9*t+ 35*t^2-76*t^3+ 97*t^4-76*t^5+ 35*t^6-9*t^7+ t^8
12a_1022,12,3,3,6,3-21*t+ 58*t^2-79*t^3+ 58*t^4-21*t^5+ 3*t^6
12a_1023,12,4,2,4,2-8*t+ 16*t^2-24*t^3+ 27*t^4-24*t^5+ 16*t^6-8*t^7+ 2*t^8
12a_1024,12,3,2,5,4-17*t+ 33*t^2-41*t^3+ 33*t^4-17*t^5+ 4*t^6
12a_1025,12,4,3,4,2-12*t+ 31*t^2-52*t^3+ 61*t^4-52*t^5+ 31*t^6-12*t^7+ 2*t^8
12a_1026,12,3,3,5,3-17*t+ 38*t^2-49*t^3+ 38*t^4-17*t^5+ 3*t^6
12a_1027,12,5,3,3,1-3*t+ 6*t^2-10*t^3+ 14*t^4-15*t^5+ 14*t^6-10*t^7+ 6*t^8-3*t^9+ t^10
12a_1028,12,4,3,4,2-7*t+ 14*t^2-21*t^3+ 25*t^4-21*t^5+ 14*t^6-7*t^7+ 2*t^8
12a_1029,12,4,2,4,2-6*t+ 10*t^2-14*t^3+ 17*t^4-14*t^5+ 10*t^6-6*t^7+ 2*t^8
12a_1030,12,3,2,5,4-13*t+ 19*t^2-19*t^3+ 19*t^4-13*t^5+ 4*t^6
12a_1031,12,4,3,4,2-7*t+ 13*t^2-17*t^3+ 19*t^4-17*t^5+ 13*t^6-7*t^7+ 2*t^8
12a_1032,12,3,3,5,4-16*t+ 31*t^2-37*t^3+ 31*t^4-16*t^5+ 4*t^6
12a_1033,12,3,2,5,4-14*t+ 23*t^2-25*t^3+ 23*t^4-14*t^5+ 4*t^6
12a_1034,12,2,2,6,8-30*t+ 45*t^2-30*t^3+ 8*t^4
12a_1035,12,3,3,5,7-21*t+ 32*t^2-35*t^3+ 32*t^4-21*t^5+ 7*t^6
12a_1036,12,4,3,4,2-10*t+ 21*t^2-30*t^3+ 33*t^4-30*t^5+ 21*t^6-10*t^7+ 2*t^8
12a_1037,12,2,3,6,14-46*t+ 65*t^2-46*t^3+ 14*t^4
12a_1038,12,3,3,5,4-21*t+ 45*t^2-57*t^3+ 45*t^4-21*t^5+ 4*t^6
12a_1039,12,4,2,5,1-7*t+ 17*t^2-27*t^3+ 33*t^4-27*t^5+ 17*t^6-7*t^7+ t^8
12a_1040,12,3,2,6,2-13*t+ 27*t^2-31*t^3+ 27*t^4-13*t^5+ 2*t^6
12a_1041,12,4,3,4,2-12*t+ 33*t^2-54*t^3+ 63*t^4-54*t^5+ 33*t^6-12*t^7+ 2*t^8
12a_1042,12,4,3,4,2-11*t+ 30*t^2-52*t^3+ 63*t^4-52*t^5+ 30*t^6-11*t^7+ 2*t^8
12a_1043,12,3,3,5,4-21*t+ 48*t^2-61*t^3+ 48*t^4-21*t^5+ 4*t^6
12a_1044,12,3,3,5,3-18*t+ 46*t^2-61*t^3+ 46*t^4-18*t^5+ 3*t^6
12a_1045,12,4,3,5,1-8*t+ 22*t^2-32*t^3+ 35*t^4-32*t^5+ 22*t^6-8*t^7+ t^8
12a_1046,12,3,3,6,2-17*t+ 49*t^2-67*t^3+ 49*t^4-17*t^5+ 2*t^6
12a_1047,12,5,3,3,1-4*t+ 10*t^2-18*t^3+ 25*t^4-27*t^5+ 25*t^6-18*t^7+ 10*t^8-4*t^9+ t^10
12a_1048,12,4,3,4,2-9*t+ 23*t^2-40*t^3+ 49*t^4-40*t^5+ 23*t^6-9*t^7+ 2*t^8
12a_1049,12,4,3,5,1-9*t+ 27*t^2-45*t^3+ 51*t^4-45*t^5+ 27*t^6-9*t^7+ t^8
12a_1050,12,4,3,5,1-8*t+ 29*t^2-63*t^3+ 83*t^4-63*t^5+ 29*t^6-8*t^7+ t^8
12a_1051,12,5,3,3,1-4*t+ 9*t^2-15*t^3+ 18*t^4-19*t^5+ 18*t^6-15*t^7+ 9*t^8-4*t^9+ t^10
12a_1052,12,4,3,4,2-9*t+ 22*t^2-38*t^3+ 45*t^4-38*t^5+ 22*t^6-9*t^7+ 2*t^8
12a_1053,12,4,3,4,2-10*t+ 27*t^2-48*t^3+ 59*t^4-48*t^5+ 27*t^6-10*t^7+ 2*t^8
12a_1054,12,4,3,5,1-9*t+ 28*t^2-48*t^3+ 55*t^4-48*t^5+ 28*t^6-9*t^7+ t^8
12a_1055,12,3,3,6,2-17*t+ 50*t^2-71*t^3+ 50*t^4-17*t^5+ 2*t^6
12a_1056,12,4,3,4,2-10*t+ 28*t^2-52*t^3+ 63*t^4-52*t^5+ 28*t^6-10*t^7+ 2*t^8
12a_1057,12,3,3,6,3-22*t+ 59*t^2-81*t^3+ 59*t^4-22*t^5+ 3*t^6
12a_1058,12,3,3,6,2-18*t+ 53*t^2-75*t^3+ 53*t^4-18*t^5+ 2*t^6
12a_1059,12,4,3,4,2-10*t+ 23*t^2-36*t^3+ 41*t^4-36*t^5+ 23*t^6-10*t^7+ 2*t^8
12a_1060,12,4,3,4,2-9*t+ 22*t^2-37*t^3+ 43*t^4-37*t^5+ 22*t^6-9*t^7+ 2*t^8
12a_1061,12,4,3,4,2-11*t+ 31*t^2-56*t^3+ 67*t^4-56*t^5+ 31*t^6-11*t^7+ 2*t^8
12a_1062,12,3,3,5,3-15*t+ 32*t^2-41*t^3+ 32*t^4-15*t^5+ 3*t^6
12a_1063,12,3,3,5,3-12*t+ 24*t^2-31*t^3+ 24*t^4-12*t^5+ 3*t^6
12a_1064,12,4,3,4,2-9*t+ 21*t^2-33*t^3+ 37*t^4-33*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_1065,12,4,3,5,1-8*t+ 31*t^2-67*t^3+ 87*t^4-67*t^5+ 31*t^6-8*t^7+ t^8
12a_1066,12,4,3,4,2-8*t+ 19*t^2-33*t^3+ 39*t^4-33*t^5+ 19*t^6-8*t^7+ 2*t^8
12a_1067,12,4,3,5,1-8*t+ 30*t^2-61*t^3+ 75*t^4-61*t^5+ 30*t^6-8*t^7+ t^8
12a_1068,12,3,3,5,4-16*t+ 32*t^2-41*t^3+ 32*t^4-16*t^5+ 4*t^6
12a_1069,12,3,3,6,2-19*t+ 57*t^2-79*t^3+ 57*t^4-19*t^5+ 2*t^6
12a_1070,12,4,3,5,1-8*t+ 29*t^2-58*t^3+ 71*t^4-58*t^5+ 29*t^6-8*t^7+ t^8
12a_1071,12,4,3,4,2-10*t+ 26*t^2-46*t^3+ 55*t^4-46*t^5+ 26*t^6-10*t^7+ 2*t^8
12a_1072,12,4,3,4,2-11*t+ 30*t^2-49*t^3+ 57*t^4-49*t^5+ 30*t^6-11*t^7+ 2*t^8
12a_1073,12,3,3,5,4-22*t+ 49*t^2-63*t^3+ 49*t^4-22*t^5+ 4*t^6
12a_1074,12,4,3,5,1-8*t+ 24*t^2-40*t^3+ 47*t^4-40*t^5+ 24*t^6-8*t^7+ t^8
12a_1075,12,3,3,5,4-19*t+ 41*t^2-53*t^3+ 41*t^4-19*t^5+ 4*t^6
12a_1076,12,4,3,5,1-8*t+ 29*t^2-60*t^3+ 77*t^4-60*t^5+ 29*t^6-8*t^7+ t^8
12a_1077,12,3,3,5,3-16*t+ 40*t^2-53*t^3+ 40*t^4-16*t^5+ 3*t^6
12a_1078,12,4,3,4,2-11*t+ 32*t^2-58*t^3+ 71*t^4-58*t^5+ 32*t^6-11*t^7+ 2*t^8
12a_1079,12,4,3,4,2-11*t+ 31*t^2-56*t^3+ 67*t^4-56*t^5+ 31*t^6-11*t^7+ 2*t^8
12a_1080,12,4,3,5,1-8*t+ 24*t^2-42*t^3+ 51*t^4-42*t^5+ 24*t^6-8*t^7+ t^8
12a_1081,12,4,3,5,1-8*t+ 25*t^2-46*t^3+ 57*t^4-46*t^5+ 25*t^6-8*t^7+ t^8
12a_1082,12,4,3,5,1-8*t+ 23*t^2-38*t^3+ 45*t^4-38*t^5+ 23*t^6-8*t^7+ t^8
12a_1083,12,4,3,4,2-9*t+ 21*t^2-33*t^3+ 39*t^4-33*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_1084,12,4,3,5,1-8*t+ 20*t^2-28*t^3+ 31*t^4-28*t^5+ 20*t^6-8*t^7+ t^8
12a_1085,12,3,3,6,2-17*t+ 45*t^2-59*t^3+ 45*t^4-17*t^5+ 2*t^6
12a_1086,12,3,3,5,4-20*t+ 46*t^2-59*t^3+ 46*t^4-20*t^5+ 4*t^6
12a_1087,12,4,3,5,1-8*t+ 25*t^2-48*t^3+ 61*t^4-48*t^5+ 25*t^6-8*t^7+ t^8
12a_1088,12,4,3,5,1-9*t+ 29*t^2-54*t^3+ 67*t^4-54*t^5+ 29*t^6-9*t^7+ t^8
12a_1089,12,4,3,5,1-8*t+ 21*t^2-31*t^3+ 35*t^4-31*t^5+ 21*t^6-8*t^7+ t^8
12a_1090,12,3,3,6,2-16*t+ 42*t^2-55*t^3+ 42*t^4-16*t^5+ 2*t^6
12a_1091,12,4,3,4,2-10*t+ 27*t^2-49*t^3+ 61*t^4-49*t^5+ 27*t^6-10*t^7+ 2*t^8
12a_1092,12,4,3,5,1-9*t+ 29*t^2-52*t^3+ 61*t^4-52*t^5+ 29*t^6-9*t^7+ t^8
12a_1093,12,4,3,5,1-8*t+ 25*t^2-44*t^3+ 51*t^4-44*t^5+ 25*t^6-8*t^7+ t^8
12a_1094,12,3,3,6,2-14*t+ 35*t^2-45*t^3+ 35*t^4-14*t^5+ 2*t^6
12a_1095,12,3,3,5,3-12*t+ 22*t^2-25*t^3+ 22*t^4-12*t^5+ 3*t^6
12a_1096,12,4,3,5,1-8*t+ 29*t^2-60*t^3+ 75*t^4-60*t^5+ 29*t^6-8*t^7+ t^8
12a_1097,12,2,3,6,16-54*t+ 77*t^2-54*t^3+ 16*t^4
12a_1098,12,3,3,5,5-29*t+ 68*t^2-89*t^3+ 68*t^4-29*t^5+ 5*t^6
12a_1099,12,4,3,4,2-10*t+ 27*t^2-44*t^3+ 51*t^4-44*t^5+ 27*t^6-10*t^7+ 2*t^8
12a_1100,12,4,3,4,2-11*t+ 31*t^2-54*t^3+ 65*t^4-54*t^5+ 31*t^6-11*t^7+ 2*t^8
12a_1101,12,4,3,4,2-11*t+ 30*t^2-48*t^3+ 55*t^4-48*t^5+ 30*t^6-11*t^7+ 2*t^8
12a_1102,12,4,3,5,1-8*t+ 30*t^2-68*t^3+ 91*t^4-68*t^5+ 30*t^6-8*t^7+ t^8
12a_1103,12,3,3,5,4-19*t+ 45*t^2-59*t^3+ 45*t^4-19*t^5+ 4*t^6
12a_1104,12,4,3,5,1-8*t+ 25*t^2-46*t^3+ 55*t^4-46*t^5+ 25*t^6-8*t^7+ t^8
12a_1105,12,4,3,5,1-8*t+ 30*t^2-64*t^3+ 83*t^4-64*t^5+ 30*t^6-8*t^7+ t^8
12a_1106,12,3,3,6,3-18*t+ 48*t^2-67*t^3+ 48*t^4-18*t^5+ 3*t^6
12a_1107,12,4,3,4,2-8*t+ 16*t^2-20*t^3+ 21*t^4-20*t^5+ 16*t^6-8*t^7+ 2*t^8
12a_1108,12,3,3,5,4-17*t+ 35*t^2-43*t^3+ 35*t^4-17*t^5+ 4*t^6
12a_1109,12,4,3,4,2-11*t+ 29*t^2-51*t^3+ 61*t^4-51*t^5+ 29*t^6-11*t^7+ 2*t^8
12a_1110,12,3,3,5,5-27*t+ 66*t^2-87*t^3+ 66*t^4-27*t^5+ 5*t^6
12a_1111,12,4,3,4,2-11*t+ 27*t^2-41*t^3+ 45*t^4-41*t^5+ 27*t^6-11*t^7+ 2*t^8
12a_1112,12,3,3,5,8-27*t+ 46*t^2-53*t^3+ 46*t^4-27*t^5+ 8*t^6
12a_1113,12,2,3,6,15-51*t+ 73*t^2-51*t^3+ 15*t^4
12a_1114,12,5,3,3,1-4*t+ 9*t^2-12*t^3+ 14*t^4-15*t^5+ 14*t^6-12*t^7+ 9*t^8-4*t^9+ t^10
12a_1115,12,4,3,4,2-9*t+ 22*t^2-32*t^3+ 35*t^4-32*t^5+ 22*t^6-9*t^7+ 2*t^8
12a_1116,12,4,3,4,2-9*t+ 23*t^2-37*t^3+ 43*t^4-37*t^5+ 23*t^6-9*t^7+ 2*t^8
12a_1117,12,3,3,6,4-26*t+ 64*t^2-85*t^3+ 64*t^4-26*t^5+ 4*t^6
12a_1118,12,3,3,5,3-12*t+ 26*t^2-33*t^3+ 26*t^4-12*t^5+ 3*t^6
12a_1119,12,4,3,4,2-9*t+ 21*t^2-33*t^3+ 39*t^4-33*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_1120,12,5,3,3,1-4*t+ 9*t^2-14*t^3+ 18*t^4-19*t^5+ 18*t^6-14*t^7+ 9*t^8-4*t^9+ t^10
12a_1121,12,4,3,4,2-9*t+ 22*t^2-36*t^3+ 43*t^4-36*t^5+ 22*t^6-9*t^7+ 2*t^8
12a_1122,12,4,3,5,1-8*t+ 30*t^2-63*t^3+ 81*t^4-63*t^5+ 30*t^6-8*t^7+ t^8
12a_1123,12,4,3,5,1-9*t+ 30*t^2-56*t^3+ 69*t^4-56*t^5+ 30*t^6-9*t^7+ t^8
12a_1124,12,3,3,7,1-13*t+ 50*t^2-77*t^3+ 50*t^4-13*t^5+ t^6
12a_1125,12,3,2,5,4-14*t+ 21*t^2-23*t^3+ 21*t^4-14*t^5+ 4*t^6
12a_1126,12,2,2,6,8-30*t+ 43*t^2-30*t^3+ 8*t^4
12a_1127,12,2,2,7,4-24*t+ 41*t^2-24*t^3+ 4*t^4
12a_1128,12,5,2,3,1-3*t+ 5*t^2-7*t^3+ 9*t^4-9*t^5+ 9*t^6-7*t^7+ 5*t^8-3*t^9+ t^10
12a_1129,12,4,2,4,2-7*t+ 13*t^2-19*t^3+ 23*t^4-19*t^5+ 13*t^6-7*t^7+ 2*t^8
12a_1130,12,4,2,4,2-8*t+ 16*t^2-23*t^3+ 27*t^4-23*t^5+ 16*t^6-8*t^7+ 2*t^8
12a_1131,12,4,2,4,2-7*t+ 11*t^2-11*t^3+ 11*t^4-11*t^5+ 11*t^6-7*t^7+ 2*t^8
12a_1132,12,3,2,5,4-16*t+ 29*t^2-33*t^3+ 29*t^4-16*t^5+ 4*t^6
12a_1133,12,3,2,5,4-18*t+ 36*t^2-43*t^3+ 36*t^4-18*t^5+ 4*t^6
12a_1134,12,5,2,3,1-3*t+ 5*t^2-7*t^3+ 7*t^4-7*t^5+ 7*t^6-7*t^7+ 5*t^8-3*t^9+ t^10
12a_1135,12,4,2,4,2-7*t+ 13*t^2-19*t^3+ 21*t^4-19*t^5+ 13*t^6-7*t^7+ 2*t^8
12a_1136,12,4,2,4,2-8*t+ 18*t^2-29*t^3+ 33*t^4-29*t^5+ 18*t^6-8*t^7+ 2*t^8
12a_1137,12,3,3,5,4-16*t+ 31*t^2-39*t^3+ 31*t^4-16*t^5+ 4*t^6
12a_1138,12,3,2,5,3-11*t+ 17*t^2-17*t^3+ 17*t^4-11*t^5+ 3*t^6
12a_1139,12,2,2,6,6-25*t+ 39*t^2-25*t^3+ 6*t^4
12a_1140,12,3,2,5,3-11*t+ 21*t^2-27*t^3+ 21*t^4-11*t^5+ 3*t^6
12a_1141,12,4,3,5,1-8*t+ 22*t^2-34*t^3+ 37*t^4-34*t^5+ 22*t^6-8*t^7+ t^8
12a_1142,12,3,3,5,4-14*t+ 21*t^2-21*t^3+ 21*t^4-14*t^5+ 4*t^6
12a_1143,12,3,3,6,2-17*t+ 49*t^2-69*t^3+ 49*t^4-17*t^5+ 2*t^6
12a_1144,12,2,3,6,8-32*t+ 49*t^2-32*t^3+ 8*t^4
12a_1145,12,4,2,4,2-6*t+ 10*t^2-14*t^3+ 15*t^4-14*t^5+ 10*t^6-6*t^7+ 2*t^8
12a_1146,12,3,2,5,4-14*t+ 25*t^2-31*t^3+ 25*t^4-14*t^5+ 4*t^6
12a_1147,12,4,3,4,2-7*t+ 15*t^2-24*t^3+ 27*t^4-24*t^5+ 15*t^6-7*t^7+ 2*t^8
12a_1148,12,3,2,5,3-9*t+ 15*t^2-19*t^3+ 15*t^4-9*t^5+ 3*t^6
12a_1149,12,2,2,6,4-9*t+ 9*t^2-9*t^3+ 4*t^4
12a_1150,12,4,3,5,1-8*t+ 23*t^2-41*t^3+ 51*t^4-41*t^5+ 23*t^6-8*t^7+ t^8
12a_1151,12,3,3,6,2-14*t+ 32*t^2-39*t^3+ 32*t^4-14*t^5+ 2*t^6
12a_1152,12,4,3,5,1-9*t+ 34*t^2-72*t^3+ 93*t^4-72*t^5+ 34*t^6-9*t^7+ t^8
12a_1153,12,4,3,5,1-8*t+ 20*t^2-26*t^3+ 27*t^4-26*t^5+ 20*t^6-8*t^7+ t^8
